"","word","screen_name","year","n"
"13140","cases","SenatorCollins","2020",2
"13141","cases","SenatorFischer","2020",1
"13142","cases","SenatorLujan","2020",6
"13143","cases","SenatorRisch","2020",1
"13144","cases","SenatorRomney","2020",4
"13145","cases","SenatorRounds","2020",4
"13146","cases","SenatorTester","2020",3
"13147","cases","SenBrianSchatz","2020",2
"13148","cases","SenDanSullivan","2020",6
"13149","cases","SenGillibrand","2020",1
"13150","cases","SenJackReed","2020",5
"13151","cases","SenJohnHoeven","2020",1
"13152","cases","SenMarkKelly","2020",3
"13153","cases","SenSanders","2020",2
"13154","cases","SenShelby","2020",1
"13155","cases","SenTinaSmith","2020",4
"13156","cases","SenToomey","2020",4
"13157","cases","timkaine","2020",7
"13158","casey","CoryBooker","2020",1
"13159","casey","SenSherrodBrown","2020",1
"13160","casey","SenToomey","2020",1
"13161","cash","CoryBooker","2020",1
"13162","cash","HawleyMO","2020",1
"13163","cash","SenatorBurr","2020",1
"13164","cash","SenatorCantwell","2020",2
"13165","cash","SenatorCollins","2020",1
"13166","cash","SenatorFischer","2020",3
"13167","cash","SenatorRomney","2020",2
"13168","cash","SenatorRounds","2020",1
"13169","cash","SenBrianSchatz","2020",7
"13170","cash","timkaine","2020",1
"13171","cash","TTuberville","2020",1
"13172","cashing","SenGillibrand","2020",1
"13173","casing","KamalaHarris","2020",1
"13174","casinos","SenatorRounds","2020",4
"13175","casnewriver","SenThomTillis","2020",1
"13176","cassandra","CoryBooker","2020",1
"13177","cassell","SenMikeLee","2020",1
"13178","cassidy","BillCassidy","2020",6
"13179","cassidy","SenatorCollins","2020",3
"13180","cassidy’s","BillCassidy","2020",1
"13181","cassie","CoryBooker","2020",1
"13182","cassie","Sen_JoeManchin","2020",4
"13183","cassie’s","Sen_JoeManchin","2020",2
"13184","cast","BillHagertyTN","2020",1
"13185","cast","ChrisVanHollen","2020",3
"13186","cast","CoryBooker","2020",7
"13187","cast","Maggie_Hassan","2020",1
"13188","cast","MichaelBennet","2020",5
"13189","cast","ReverendWarnock","2020",6
"13190","cast","Sen_JoeManchin","2020",4
"13191","cast","SenAngusKing","2020",2
"13192","cast","SenatorLujan","2020",1
"13193","cast","SenatorRisch","2020",1
"13194","cast","SenatorRomney","2020",1
"13195","cast","SenatorRounds","2020",2
"13196","cast","SenatorTester","2020",2
"13197","cast","SenGillibrand","2020",7
"13198","cast","SenHydeSmith","2020",2
"13199","cast","SenJackReed","2020",6
"13200","cast","SenJohnHoeven","2020",1
"13201","cast","SenMikeLee","2020",1
"13202","cast","SenSanders","2020",2
"13203","cast","SenThomTillis","2020",1
"13204","cast","SenToomey","2020",1
"13205","cast","timkaine","2020",5
"13206","cast","TTuberville","2020",1
"13207","casted","LindsayGrahamSC","2020",1
"13208","castes","MichaelBennet","2020",1
"13209","casting","braun4indiana","2020",1
"13210","casting","ChrisVanHollen","2020",1
"13211","casting","CoryBooker","2020",1
"13212","casting","JohnKennedyLA","2020",1
"13213","casting","MichaelBennet","2020",1
"13214","casting","SenAngusKing","2020",1
"13215","casting","SenatorRisch","2020",2
"13216","casting","SenHydeSmith","2020",2
"13217","casting","SenMikeLee","2020",1
"13218","casting","TTuberville","2020",1
"13219","castro","BillHagertyTN","2020",2
"13220","castro","ScottforFlorida","2020",10
"13221","castro’s","ScottforFlorida","2020",1
"13222","casts","BillCassidy","2020",1
"13223","casual","CoryBooker","2020",1
"13224","casualties","SenHydeSmith","2020",1
"13225","casualties","SenJohnHoeven","2020",1
"13226","casualty","CoryBooker","2020",1
"13227","casualty","SenJackReed","2020",1
"13228","cat","timkaine","2020",1
"13229","catalyst","SenatorCollins","2020",1
"13230","catalyst","SenGillibrand","2020",1
"13231","catastrophe","SenAngusKing","2020",1
"13232","catastrophe","SenatorLujan","2020",1
"13233","catastrophe","SenShelby","2020",1
"13234","catastrophe","SenSherrodBrown","2020",2
"13235","catastrophe","SenTinaSmith","2020",2
"13236","catastrophe","timkaine","2020",1
"13237","catastrophes","SenatorFischer","2020",1
"13238","catastrophic","maziehirono","2020",1
"13239","catastrophic","SenAngusKing","2020",2
"13240","catastrophic","SenBrianSchatz","2020",1
"13241","catastrophic","SenDanSullivan","2020",1
"13242","catastrophic","SenHydeSmith","2020",1
"13243","catastrophic","SenThomTillis","2020",1
"13244","catastrophic","timkaine","2020",1
"13245","catch","LindsayGrahamSC","2020",2
"13246","catch","ReverendWarnock","2020",1
"13247","catch","SenatorCollins","2020",2
"13248","catch","SenatorFischer","2020",1
"13249","catch","SenDanSullivan","2020",1
"13250","catch","SenJackReed","2020",1
"13251","catch","timkaine","2020",1
"13252","catching","Maggie_Hassan","2020",1
"13253","catching","Sen_JoeManchin","2020",1
"13254","catching","SenJohnHoeven","2020",2
"13255","catching","SenToomey","2020",1
"13256","categorically","LindsayGrahamSC","2020",1
"13257","categorically","SenatorRomney","2020",1
"13258","categorically","SenHydeSmith","2020",1
"13259","categorically","SenMikeLee","2020",1
"13260","categories","JerryMoran","2020",1
"13261","category","BillCassidy","2020",3
"13262","category","SenHydeSmith","2020",1
"13263","catfish","SenHydeSmith","2020",1
"13264","catherine","BillCassidy","2020",1
"13265","catherine","SenatorLujan","2020",1
"13266","catherine","SenTinaSmith","2020",1
"13267","catholic","HawleyMO","2020",1
"13268","catholic","Sen_JoeManchin","2020",1
"13269","catholic","SenMikeLee","2020",1
"13270","catholic","timkaine","2020",1
"13271","catsaa","ChrisVanHollen","2020",1
"13272","cattle","JerryMoran","2020",4
"13273","cattle","SenatorFischer","2020",16
"13274","cattle","SenatorRounds","2020",20
"13275","cattle","SenJohnHoeven","2020",10
"13276","cattle","SenJohnThune","2020",1
"13277","cattlemen","SenatorFischer","2020",1
"13278","caucus","CoryBooker","2020",1
"13279","caucus","HawleyMO","2020",2
"13280","caucus","InhofePress","2020",1
"13281","caucus","JerryMoran","2020",3
"13282","caucus","MichaelBennet","2020",1
"13283","caucus","SenatorCollins","2020",4
"13284","caucus","SenatorTester","2020",1
"13285","caucus","SenDanSullivan","2020",1
"13286","caucus","SenThomTillis","2020",1
"13287","caught","JerryMoran","2020",1
"13288","caught","ReverendWarnock","2020",1
"13289","caught","SenAngusKing","2020",2
"13290","caught","SenatorLujan","2020",1
"13291","caught","SenatorRounds","2020",1
"13292","caught","SenDanSullivan","2020",1
"13293","caught","SenJohnThune","2020",1
"13294","cause","BillCassidy","2020",1
"13295","cause","CoryBooker","2020",4
"13296","cause","JerryMoran","2020",1
"13297","cause","MarkWarner","2020",1
"13298","cause","maziehirono","2020",1
"13299","cause","Sen_JoeManchin","2020",1
"13300","cause","SenAngusKing","2020",2
"13301","cause","SenatorCantwell","2020",1
"13302","cause","SenatorCollins","2020",2
"13303","cause","SenatorFischer","2020",1
"13304","cause","SenatorLeahy","2020",1
"13305","cause","SenatorRomney","2020",2
"13306","cause","SenatorRounds","2020",1
"13307","cause","SenBrianSchatz","2020",1
"13308","cause","SenDanSullivan","2020",3
"13309","cause","SenHydeSmith","2020",1
"13310","cause","SenJackReed","2020",5
"13311","cause","SenJohnHoeven","2020",3
"13312","cause","SenJohnThune","2020",1
"13313","cause","SenShelby","2020",2
"13314","cause","SenSherrodBrown","2020",1
"13315","cause","SenToomey","2020",1
"13316","cause","timkaine","2020",2
"13317","cause","TTuberville","2020",1
"13318","caused","JerryMoran","2020",3
"13319","caused","maziehirono","2020",1
"13320","caused","SenatorCollins","2020",16
"13321","caused","SenatorLujan","2020",2
"13322","caused","SenatorRomney","2020",1
"13323","caused","SenatorRounds","2020",2
"13324","caused","SenatorTester","2020",3
"13325","caused","SenBrianSchatz","2020",1
"13326","caused","SenDanSullivan","2020",3
"13327","caused","SenHydeSmith","2020",3
"13328","caused","SenJackReed","2020",1
"13329","caused","SenMikeLee","2020",1
"13330","caused","SenSanders","2020",1
"13331","caused","SenShelby","2020",1
"13332","caused","SenThomTillis","2020",3
"13333","caused","SenToomey","2020",1
"13334","causes","JerryMoran","2020",1
"13335","causes","SenHydeSmith","2020",1
"13336","causes","SenMikeLee","2020",1
"13337","causing","ChrisVanHollen","2020",1
"13338","causing","SenAngusKing","2020",2
"13339","causing","SenatorCollins","2020",1
"13340","causing","SenatorFischer","2020",1
"13341","causing","SenatorRomney","2020",2
"13342","causing","SenatorRounds","2020",2
"13343","caution","CoryBooker","2020",1
"13344","caution","maziehirono","2020",1
"13345","caution","SenatorRounds","2020",1
"13346","caution","SenDanSullivan","2020",1
"13347","caution","SenSanders","2020",1
"13348","caution","SenToomey","2020",1
"13349","cautionary","SenDanSullivan","2020",1
"13350","cautioning","SenDanSullivan","2020",1
"13351","cautioning","SenJohnThune","2020",1
"13352","cautiously","SenMikeLee","2020",1
"13353","cavalier","SenJohnHoeven","2020",3
"13354","cavanaugh","ChrisVanHollen","2020",1
"13355","caveat","ChrisVanHollen","2020",1
"13356","caves","SenTinaSmith","2020",1
"13357","cawv_tweets","Sen_JoeManchin","2020",1
"13358","cb","CoryBooker","2020",1
"13359","cbe","BillHagertyTN","2020",1
"13360","cbeer","SenThomTillis","2020",1
"13361","cbo","SenatorFischer","2020",2
"13362","cc","BillHagertyTN","2020",1
"13363","cc","JerryMoran","2020",1
"13364","cc","maziehirono","2020",1
"13365","cc","ossoff","2020",1
"13366","cc","ReverendWarnock","2020",1
"13367","cc","Sen_JoeManchin","2020",7
"13368","cc","SenatorRounds","2020",1
"13369","cc","SenDanSullivan","2020",2
"13370","cc","SenHydeSmith","2020",1
"13371","cc","SenJohnHoeven","2020",2
"13372","cc","SenJohnThune","2020",5
"13373","cc","SenMikeLee","2020",2
"13374","cc","SenTinaSmith","2020",1
"13375","cc's","Sen_JoeManchin","2020",1
"13376","cc’s","SenMikeLee","2020",1
"13377","ccc","SenatorFischer","2020",3
"13378","ccc","SenJohnHoeven","2020",13
"13379","ccc","SenJohnThune","2020",1
"13380","ccgenetics","SenShelby","2020",1
"13381","ccia","SenThomTillis","2020",1
"13382","cck","KamalaHarris","2020",1
"13383","ccorp","SenHydeSmith","2020",1
"13384","ccp","ScottforFlorida","2020",1
"13385","ccp","SenatorRomney","2020",13
"13386","ccp","SenatorRounds","2020",3
"13387","ccp","SenToomey","2020",9
"13388","ccp’s","SenatorRomney","2020",4
"13389","ccpchest","JerryMoran","2020",1
"13390","ccu's","SenThomTillis","2020",1
"13391","ccus","SenJohnHoeven","2020",5
"13392","cd3","MichaelBennet","2020",1
"13393","cdaaorg","SenHydeSmith","2020",1
"13394","cdbg","SenatorCollins","2020",2
"13395","cdbg","SenHydeSmith","2020",1
"13396","cdbg","SenJohnHoeven","2020",1
"13397","cdc","BillCassidy","2020",1
"13398","cdc","ChrisVanHollen","2020",3
"13399","cdc","maziehirono","2020",1
"13400","cdc","Sen_JoeManchin","2020",1
"13401","cdc","SenAngusKing","2020",3
"13402","cdc","SenatorCollins","2020",6
"13403","cdc","SenatorRounds","2020",4
"13404","cdc","SenBrianSchatz","2020",2
"13405","cdc","SenJackReed","2020",1
"13406","cdc","SenJohnHoeven","2020",1
"13407","cdc","SenToomey","2020",3
"13408","cdc","timkaine","2020",5
"13409","cdc's","SenatorRounds","2020",1
"13410","cdc’s","SenAngusKing","2020",1
"13411","cdc’s","SenSherrodBrown","2020",1
"13412","cdhhs","SenatorBurr","2020",1
"13413","cdot","SenThomTillis","2020",1
"13414","cdt","JerryMoran","2020",2
"13415","cea","SenSherrodBrown","2020",1
"13416","cea","SenTinaSmith","2020",1
"13417","ceanspringsms","SenHydeSmith","2020",1
"13418","cease","SenatorCantwell","2020",1
"13419","cease","SenatorRomney","2020",2
"13420","cease","SenToomey","2020",1
"13421","ceases","SenHydeSmith","2020",1
"13422","cede","SenDanSullivan","2020",1
"13423","cegov","SenThomTillis","2020",1
"13424","ceilings","maziehirono","2020",1
"13425","celebrate","BillCassidy","2020",7
"13426","celebrate","BillHagertyTN","2020",2
"13427","celebrate","ChrisVanHollen","2020",2
"13428","celebrate","CoryBooker","2020",2
"13429","celebrate","JerryMoran","2020",5
"13430","celebrate","KamalaHarris","2020",2
"13431","celebrate","Maggie_Hassan","2020",1
"13432","celebrate","MarkWarner","2020",1
"13433","celebrate","maziehirono","2020",3
"13434","celebrate","MichaelBennet","2020",3
"13435","celebrate","ReverendWarnock","2020",2
"13436","celebrate","Sen_JoeManchin","2020",12
"13437","celebrate","SenAngusKing","2020",1
"13438","celebrate","SenatorBurr","2020",3
"13439","celebrate","SenatorCantwell","2020",7
"13440","celebrate","SenatorCollins","2020",4
"13441","celebrate","SenatorFischer","2020",5
"13442","celebrate","SenatorLujan","2020",6
"13443","celebrate","SenatorRisch","2020",1
"13444","celebrate","SenatorRomney","2020",5
"13445","celebrate","SenatorRounds","2020",7
"13446","celebrate","SenatorTester","2020",7
"13447","celebrate","SenBrianSchatz","2020",4
"13448","celebrate","SenDanSullivan","2020",9
"13449","celebrate","SenGillibrand","2020",3
"13450","celebrate","SenHydeSmith","2020",8
"13451","celebrate","SenJackReed","2020",9
"13452","celebrate","SenJohnHoeven","2020",10
"13453","celebrate","SenJohnThune","2020",2
"13454","celebrate","SenMikeLee","2020",3
"13455","celebrate","SenShelby","2020",6
"13456","celebrate","SenSherrodBrown","2020",2
"13457","celebrate","SenThomTillis","2020",1
"13458","celebrate","SenTinaSmith","2020",1
"13459","celebrate","SenToomey","2020",3
"13460","celebrate","timkaine","2020",7
"13461","celebrated","ReverendWarnock","2020",2
"13462","celebrated","SenatorCollins","2020",1
"13463","celebrated","SenatorTester","2020",3
"13464","celebrated","SenBrianSchatz","2020",1
"13465","celebrated","SenGillibrand","2020",1
"13466","celebrated","SenShelby","2020",1
"13467","celebrated","SenToomey","2020",1
"13468","celebrates","JerryMoran","2020",1
"13469","celebrates","SenatorCollins","2020",2
"13470","celebrates","SenDanSullivan","2020",2
"13471","celebrates","SenHydeSmith","2020",1
"13472","celebrates","SenJohnThune","2020",1
"13473","celebrating","BillCassidy","2020",1
"13474","celebrating","BillHagertyTN","2020",1
"13475","celebrating","CoryBooker","2020",1
"13476","celebrating","JerryMoran","2020",4
"13477","celebrating","KamalaHarris","2020",2
"13478","celebrating","LindsayGrahamSC","2020",1
"13479","celebrating","MarkWarner","2020",1
"13480","celebrating","maziehirono","2020",1
"13481","celebrating","MichaelBennet","2020",2
"13482","celebrating","ReverendWarnock","2020",3
"13483","celebrating","ScottforFlorida","2020",1
"13484","celebrating","Sen_JoeManchin","2020",3
"13485","celebrating","SenAngusKing","2020",1
"13486","celebrating","SenatorBurr","2020",1
"13487","celebrating","SenatorCantwell","2020",8
"13488","celebrating","SenatorCollins","2020",4
"13489","celebrating","SenatorFischer","2020",4
"13490","celebrating","SenatorLujan","2020",3
"13491","celebrating","SenatorRisch","2020",1
"13492","celebrating","SenatorRounds","2020",5
"13493","celebrating","SenatorTester","2020",2
"13494","celebrating","SenDanSullivan","2020",4
"13495","celebrating","SenGillibrand","2020",2
"13496","celebrating","SenHydeSmith","2020",2
"13497","celebrating","SenJackReed","2020",8
"13498","celebrating","SenJohnHoeven","2020",1
"13499","celebrating","SenJohnThune","2020",1
"13500","celebrating","SenMarkKelly","2020",1
"13501","celebrating","SenMikeLee","2020",1
"13502","celebrating","SenShelby","2020",1
"13503","celebrating","SenSherrodBrown","2020",1
"13504","celebrating","SenThomTillis","2020",2
"13505","celebrating","SenTinaSmith","2020",1
"13506","celebrating","SenToomey","2020",5
"13507","celebrating","timkaine","2020",8
"13508","celebration","BillCassidy","2020",1
"13509","celebration","CoryBooker","2020",1
"13510","celebration","JerryMoran","2020",3
"13511","celebration","KamalaHarris","2020",1
"13512","celebration","ReverendWarnock","2020",2
"13513","celebration","SenAngusKing","2020",1
"13514","celebration","SenatorCollins","2020",3
"13515","celebration","SenatorFischer","2020",2
"13516","celebration","SenatorLujan","2020",2
"13517","celebration","SenatorRounds","2020",2
"13518","celebration","SenDanSullivan","2020",1
"13519","celebration","SenHydeSmith","2020",1
"13520","celebration","SenJackReed","2020",3
"13521","celebration","SenMikeLee","2020",2
"13522","celebration","SenTinaSmith","2020",2
"13523","celebration","SenToomey","2020",3
"13524","celebration","TTuberville","2020",1
"13525","celebrations","BillCassidy","2020",1
"13526","celebrations","KamalaHarris","2020",2
"13527","celebrations","Sen_JoeManchin","2020",1
"13528","celebrations","SenAngusKing","2020",1
"13529","celebrations","SenatorCollins","2020",3
"13530","celebrations","SenatorTester","2020",2
"13531","celebrations","SenJackReed","2020",1
"13532","celebrations","SenJohnHoeven","2020",1
"13533","celebrations","timkaine","2020",1
"13534","celebratory","timkaine","2020",1
"13535","celery","KamalaHarris","2020",1
"13536","celestino","SenatorCollins","2020",1
"13537","cell","SenHydeSmith","2020",1
"13538","cells","SenDanSullivan","2020",1
"13539","cells","SenJohnThune","2020",1
"13540","cellular","Sen_JoeManchin","2020",1
"13541","cementing","SenShelby","2020",1
"13542","cements","SenatorLujan","2020",1
"13543","cemeteries","SenDanSullivan","2020",1
"13544","cemeteries","SenSherrodBrown","2020",1
"13545","cemetery","JerryMoran","2020",1
"13546","cemetery","SenatorCollins","2020",1
"13547","cemetery","SenDanSullivan","2020",2
"13548","cemetery","SenHydeSmith","2020",1
"13549","cemetery","SenJohnHoeven","2020",1
"13550","cemetery","TTuberville","2020",1
"13551","censor","HawleyMO","2020",1
"13552","censor","SenThomTillis","2020",1
"13553","censored","HawleyMO","2020",2
"13554","censored","SenJohnThune","2020",1
"13555","censored","SenMikeLee","2020",1
"13556","censoring","HawleyMO","2020",2
"13557","censoring","ScottforFlorida","2020",2
"13558","censoring","SenatorRomney","2020",1
"13559","censorship","BillHagertyTN","2020",1
"13560","censorship","HawleyMO","2020",12
"13561","censorship","SenatorRomney","2020",2
"13562","censorship","SenDanSullivan","2020",1
"13563","censorship","SenThomTillis","2020",1
"13564","census","ChrisVanHollen","2020",4
"13565","census","JerryMoran","2020",5
"13566","census","LindsayGrahamSC","2020",1
"13567","census","maziehirono","2020",6
"13568","census","Sen_JoeManchin","2020",27
"13569","census","SenAngusKing","2020",9
"13570","census","SenatorCantwell","2020",6
"13571","census","SenatorCollins","2020",4
"13572","census","SenatorLujan","2020",5
"13573","census","SenatorRounds","2020",3
"13574","census","SenatorTester","2020",16
"13575","census","SenBrianSchatz","2020",7
"13576","census","SenJohnHoeven","2020",1
"13577","census","SenShelby","2020",1
"13578","census","SenTinaSmith","2020",3
"13579","census","timkaine","2020",1
"13580","centcom","SenDanSullivan","2020",1
"13581","centennial","InhofePress","2020",2
"13582","centennial","JerryMoran","2020",1
"13583","centennial","SenatorRomney","2020",1
"13584","centennial","SenDanSullivan","2020",1
"13585","centennial","timkaine","2020",1
"13586","center","ChrisVanHollen","2020",1
"13587","center","JerryMoran","2020",3
"13588","center","KamalaHarris","2020",2
"13589","center","MichaelBennet","2020",2
"13590","center","ReverendWarnock","2020",4
"13591","center","Sen_JoeManchin","2020",23
"13592","center","SenAngusKing","2020",1
"13593","center","SenatorCantwell","2020",4
"13594","center","SenatorCollins","2020",11
"13595","center","SenatorFischer","2020",1
"13596","center","SenatorLujan","2020",1
"13597","center","SenatorRisch","2020",3
"13598","center","SenatorRomney","2020",1
"13599","center","SenatorRounds","2020",3
"13600","center","SenatorTester","2020",1
"13601","center","SenBrianSchatz","2020",2
"13602","center","SenDanSullivan","2020",4
"13603","center","SenGillibrand","2020",1
"13604","center","SenJackReed","2020",1
"13605","center","SenJohnHoeven","2020",6
"13606","center","SenShelby","2020",3
"13607","center","SenThomTillis","2020",1
"13608","center","SenToomey","2020",1
"13609","center","timkaine","2020",1
"13610","center’s","SenatorCollins","2020",1
"13611","centered","maziehirono","2020",1
"13612","centerpiece","SenDanSullivan","2020",1
"13613","centers","BillCassidy","2020",1
"13614","centers","ChrisVanHollen","2020",1
"13615","centers","JerryMoran","2020",1
"13616","centers","maziehirono","2020",1
"13617","centers","Sen_JoeManchin","2020",5
"13618","centers","SenatorCantwell","2020",2
"13619","centers","SenatorCollins","2020",10
"13620","centers","SenatorLujan","2020",1
"13621","centers","SenatorRounds","2020",1
"13622","centers","SenDanSullivan","2020",1
"13623","centers","SenJackReed","2020",4
"13624","centers","SenJohnHoeven","2020",1
"13625","centers","SenSanders","2020",1
"13626","centers","SenToomey","2020",2
"13627","centra","HawleyMO","2020",4
"13628","central","BillCassidy","2020",2
"13629","central","HawleyMO","2020",1
"13630","central","JerryMoran","2020",2
"13631","central","maziehirono","2020",1
"13632","central","SenAngusKing","2020",1
"13633","central","SenatorCantwell","2020",1
"13634","central","SenatorCollins","2020",1
"13635","central","SenatorFischer","2020",2
"13636","central","SenatorRomney","2020",1
"13637","central","SenDanSullivan","2020",1
"13638","central","SenHydeSmith","2020",1
"13639","central","SenJohnHoeven","2020",3
"13640","central","SenShelby","2020",1
"13641","centralia","SenatorCantwell","2020",1
"13642","centric","SenJackReed","2020",1
"13643","cents","SenatorCantwell","2020",1
"13644","cents","SenatorLujan","2020",1
"13645","cents","SenMikeLee","2020",1
"13646","cents","SenSanders","2020",2
"13647","centuries","MichaelBennet","2020",2
"13648","century","CoryBooker","2020",2
"13649","century","HawleyMO","2020",2
"13650","century","InhofePress","2020",1
"13651","century","JerryMoran","2020",3
"13652","century","maziehirono","2020",1
"13653","century","MichaelBennet","2020",4
"13654","century","Sen_JoeManchin","2020",2
"13655","century","SenAngusKing","2020",6
"13656","century","SenatorCollins","2020",1
"13657","century","SenatorLujan","2020",1
"13658","century","SenatorRomney","2020",2
"13659","century","SenJohnHoeven","2020",1
"13660","century","SenTinaSmith","2020",2
"13661","ceo","HawleyMO","2020",1
"13662","ceo","JerryMoran","2020",1
"13663","ceo","maziehirono","2020",1
"13664","ceo","ScottforFlorida","2020",1
"13665","ceo","Sen_JoeManchin","2020",2
"13666","ceo","SenAngusKing","2020",1
"13667","ceo","SenatorCantwell","2020",1
"13668","ceo","SenatorCollins","2020",4
"13669","ceo","SenatorLeahy","2020",2
"13670","ceo","SenJohnHoeven","2020",3
"13671","ceo","SenSanders","2020",2
"13672","ceos","SenJohnThune","2020",4
"13673","ceos","SenMikeLee","2020",1
"13674","ceos","SenThomTillis","2020",1
"13675","cepheid","SenDanSullivan","2020",1
"13676","ceramic","SenatorRisch","2020",2
"13677","ceremonial","SenToomey","2020",1
"13678","ceremonies","SenDanSullivan","2020",1
"13679","ceremonies","SenJohnHoeven","2020",1
"13680","ceremonies","SenToomey","2020",1
"13681","ceremony","BillCassidy","2020",1
"13682","ceremony","ChrisVanHollen","2020",1
"13683","ceremony","JerryMoran","2020",2
"13684","ceremony","Sen_JoeManchin","2020",5
"13685","ceremony","SenAngusKing","2020",1
"13686","ceremony","SenatorCantwell","2020",1
"13687","ceremony","SenatorCollins","2020",3
"13688","ceremony","SenatorFischer","2020",1
"13689","ceremony","SenatorRisch","2020",2
"13690","ceremony","SenatorRomney","2020",1
"13691","ceremony","SenDanSullivan","2020",2
"13692","ceremony","SenHydeSmith","2020",3
"13693","ceremony","SenJohnHoeven","2020",3
"13694","ceremony","SenJohnThune","2020",1
"13695","ceremony","SenThomTillis","2020",1
"13696","cerro","SenatorLujan","2020",1
"13697","certain","BillCassidy","2020",2
"13698","certain","ChrisVanHollen","2020",2
"13699","certain","JerryMoran","2020",25
"13700","certain","SenatorLeahy","2020",1
"13701","certain","SenatorLujan","2020",1
"13702","certain","SenatorRounds","2020",10
"13703","certain","SenDanSullivan","2020",1
"13704","certain","SenHydeSmith","2020",1
"13705","certain","SenJackReed","2020",1
"13706","certain","SenMikeLee","2020",1
"13707","certain","SenShelby","2020",1
"13708","certain","SenThomTillis","2020",1
"13709","certain","TTuberville","2020",1
"13710","certainly","CoryBooker","2020",3
"13711","certainly","KamalaHarris","2020",1
"13712","certainly","maziehirono","2020",1
"13713","certainly","MichaelBennet","2020",1
"13714","certainly","Sen_JoeManchin","2020",1
"13715","certainly","SenAngusKing","2020",1
"13716","certainly","SenatorCantwell","2020",1
"13717","certainly","SenDanSullivan","2020",2
"13718","certainly","SenHydeSmith","2020",2
"13719","certainly","SenJohnThune","2020",4
"13720","certainty","JerryMoran","2020",1
"13721","certainty","maziehirono","2020",1
"13722","certainty","SenatorCantwell","2020",1
"13723","certainty","SenatorFischer","2020",6
"13724","certainty","SenatorRisch","2020",1
"13725","certainty","SenatorRomney","2020",1
"13726","certainty","SenHydeSmith","2020",1
"13727","certainty","SenJackReed","2020",1
"13728","certainty","SenJohnHoeven","2020",10
"13729","certainty","SenJohnThune","2020",1
"13730","certainty","SenTinaSmith","2020",1
"13731","certificates","SenatorRounds","2020",1
"13732","certification","ChrisVanHollen","2020",1
"13733","certification","JerryMoran","2020",1
"13734","certification","KamalaHarris","2020",1
"13735","certification","Sen_JoeManchin","2020",5
"13736","certification","SenatorCantwell","2020",9
"13737","certification","SenatorCollins","2020",1
"13738","certification","SenJohnHoeven","2020",1
"13739","certifications","SenatorCollins","2020",1
"13740","certified","ReverendWarnock","2020",1
"13741","certified","SenThomTillis","2020",1
"13742","certify","CoryBooker","2020",1
"13743","certify","HawleyMO","2020",1
"13744","certs","SenatorCollins","2020",1
"13745","ces","SenatorCollins","2020",1
"13746","cf","SenatorCollins","2020",1
"13747","cfap","JerryMoran","2020",1
"13748","cfap","maziehirono","2020",2
"13749","cfap","SenatorCollins","2020",1
"13750","cfap","SenatorFischer","2020",2
"13751","cfap","SenatorRounds","2020",1
"13752","cfap","SenatorTester","2020",2
"13753","cfap","SenHydeSmith","2020",1
"13754","cfap","SenJohnHoeven","2020",8
"13755","cfap2","SenatorRounds","2020",1
"13756","cfap2","SenJohnHoeven","2020",1
"13757","cfhhs","Sen_JoeManchin","2020",1
"13758","cfhhs’s","SenHydeSmith","2020",1
"13759","cfireems","KamalaHarris","2020",1
"13760","cfpb","SenatorFischer","2020",1
"13761","cfpb","SenatorRounds","2020",2
"13762","cfutch","LindsayGrahamSC","2020",1
"13763","cgms","SenatorCollins","2020",1
"13764","chacon","SenatorLujan","2020",1
"13765","chacon’s","SenatorLujan","2020",1
"13766","chad","SenMikeLee","2020",2
"13767","chad","SenShelby","2020",1
"13768","chag","BillCassidy","2020",1
"13769","chag","CoryBooker","2020",1
"13770","chag","SenAngusKing","2020",1
"13771","chag","SenatorCantwell","2020",1
"13772","chag","SenJackReed","2020",1
"13773","chag","SenSherrodBrown","2020",1
"13774","chag","SenTinaSmith","2020",1
"13775","chain","BillCassidy","2020",2
"13776","chain","JerryMoran","2020",1
"13777","chain","SenatorCantwell","2020",5
"13778","chain","SenatorCollins","2020",2
"13779","chain","SenatorFischer","2020",4
"13780","chain","SenatorRomney","2020",1
"13781","chain","SenatorRounds","2020",4
"13782","chain","SenDanSullivan","2020",1
"13783","chain","SenGillibrand","2020",1
"13784","chain","SenJackReed","2020",1
"13785","chain","SenJohnHoeven","2020",2
"13786","chains","BillCassidy","2020",4
"13787","chains","JerryMoran","2020",2
"13788","chains","SenatorCollins","2020",1
"13789","chains","SenDanSullivan","2020",2
"13790","chair","JerryMoran","2020",2
"13791","chair","MichaelBennet","2020",1
"13792","chair","ScottforFlorida","2020",1
"13793","chair","Sen_JoeManchin","2020",1
"13794","chair","SenAngusKing","2020",1
"13795","chair","SenatorCollins","2020",5
"13796","chair","SenatorLeahy","2020",3
"13797","chair","SenatorLujan","2020",2
"13798","chair","SenBrianSchatz","2020",1
"13799","chair","SenDanSullivan","2020",2
"13800","chair","SenJackReed","2020",1
"13801","chair","SenJohnHoeven","2020",14
"13802","chair","SenMikeLee","2020",1
"13803","chair","SenThomTillis","2020",1
"13804","chair","SenTinaSmith","2020",3
"13805","chaired","SenatorCollins","2020",6
"13806","chaired","SenShelby","2020",1
"13807","chairing","SenatorCollins","2020",2
"13808","chairing","SenatorFischer","2020",1
"13809","chairing","SenDanSullivan","2020",1
"13810","chairman","ChrisVanHollen","2020",3
